Longitude,Latitude,Commissioning_date,ISO_code,Offshore,Hub_height_m,Diameter_m,P_rated_kW,P_total_kW,Manufacturer,Manufacturer_raw,Model,Model_raw,Number_of_turbines,Source,Commissioning_year
-4.396009922027588,53.40723037719727,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.39695405960083,53.404876708984375,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.406095027923584,53.40694808959961,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.409485816955566,53.40708923339844,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.398670196533203,53.40597534179688,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.402748107910156,53.406436920166016,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.397318840026856,53.405860900878906,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.431221961975098,53.41272735595703,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.442552089691162,53.4068603515625,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.412059783935547,53.40777969360352,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.394186019897461,53.40473556518555,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.412831783294678,53.40858459472656,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.438796043395996,53.40719223022461,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.403950214385986,53.407447814941406,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.436607837677002,53.40646362304688,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.401095867156982,53.406005859375,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.440663814544678,53.40621948242188,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.400129795074463,53.4052848815918,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.42991304397583,53.41279220581055,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.414206027984619,53.40880584716797,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.433067798614502,53.41302108764648,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.432745933532715,53.41159057617188,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.437960147857666,53.406681060791016,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.41068696975708,53.40743637084961,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.470449924468994,53.35399627685547,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.474698066711426,53.36201477050781,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.463367938995361,53.35577774047852,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.478087902069092,53.35578918457031,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.4454522132873535,53.35968399047852,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.47130823135376,53.35467529296875,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.470706939697266,53.36130905151367,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.458154201507568,53.35976028442383,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.476157188415527,53.363372802734375,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.4728522300720215,53.35491943359375,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.446867942810059,53.36004257202149,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.4571027755737305,53.359169006347656,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.475213050842285,53.36274337768555,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.472424030303955,53.36138534545898,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.476758003234863,53.355560302734375,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.464140892028809,53.356483459472656,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.475341796875,53.35534286499024,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.449163913726807,53.3614616394043,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.459312915802002,53.3603630065918,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.477444171905518,53.36370468139648,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.451801776885986,53.3577880859375,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.460428237915039,53.36091232299805,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.448154926300049,53.36058044433594,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.465149879455566,53.35708236694336,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.394355773925781,53.391849517822266,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.399034023284912,53.39381790161133,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
-4.42670488357544,53.40403747558594,2011-07-01,GB,1.0,84.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2011.0
5.605410099029541,52.70662689208984,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.605434894561768,52.71802520751953,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.611080169677734,52.72420120239258,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.605216026306152,52.72430038452149,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.595586776733398,52.69278717041016,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.595702171325684,52.69740295410156,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596199989318848,52.72047424316406,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596302032470703,52.7250862121582,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596404075622559,52.72969818115234,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596506118774414,52.734317779541016,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596620082855225,52.73892974853516,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596697807312012,52.74354553222656,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596799850463867,52.74816131591797,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.585793972015381,52.69468307495117,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.585879802703857,52.69843292236328,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.576953887939453,52.69844055175781,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.585958003997803,52.70217514038086,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577042102813721,52.70218276977539,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586048126220703,52.70588302612305,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577134132385254,52.70589828491211,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586126804351807,52.70962524414063,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577209949493408,52.70964050292969,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586215019226074,52.71337127685547,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577295780181885,52.7133903503418,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586296081542969,52.71708679199219,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.57735013961792,52.717098236083984,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.5863800048828125,52.7208251953125,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577459812164307,52.72084426879883,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586460113525391,52.724571228027344,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577544212341309,52.72458267211914,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.5865559577941895,52.72830581665039,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577601909637451,52.72829818725586,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586636066436768,52.732032775878906,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577713966369629,52.7320442199707,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586721897125244,52.73577117919922,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.5778021812438965,52.73579025268555,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586810111999512,52.739505767822266,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577857971191406,52.73953628540039,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586885929107666,52.74322509765625,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.577969074249268,52.74324417114258,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.586970806121826,52.74697113037109,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.578023910522461,52.74698638916016,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.5870537757873535,52.75071716308594,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.578104972839356,52.750736236572266,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.59579610824585,52.7020149230957,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.595891952514648,52.70663070678711,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.595995903015137,52.71124649047852,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
5.596100807189941,52.715858459472656,2016-03-01,NL,1.0,95.0,108.0,3000.0,3000.0,Siemens,Siemens,SWT-3.0-108,SWT-3.0-108,1.0,thewindpower.net,2016.0
1.2060580253601074,51.708763122558594,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2028950452804563,51.71198654174805,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2164520025253296,51.712684631347656,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.1997569799423218,51.71525192260742,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2135649919509888,51.71603012084961,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2274980545043943,51.717041015625,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.1967439651489258,51.71844100952149,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2105519771575928,51.71913909912109,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2246110439300537,51.72023010253906,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.193858027458191,51.72170639038086,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2077909708023071,51.72264099121094,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.221472978591919,51.72396087646485,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.190969944000244,51.72520446777344,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2047779560089111,51.72613906860352,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.218366026878357,51.72687149047852,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.232519030570984,51.72769546508789,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.1885160207748413,51.72842788696289,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.201640009880066,51.72956085205078,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.215448021888733,51.7301025390625,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.229004979133606,51.73119354248047,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.198878049850464,51.73282623291016,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.212561011314392,51.73398971557617,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.226243019104004,51.73461151123047,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2099250555038452,51.73717880249024,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2234820127487185,51.73780059814453,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.220342993736267,51.74129867553711,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2345279455184937,51.7423095703125,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.2313899993896484,51.7457275390625,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.1964329481124878,51.70355224609375,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
1.1932140588760376,51.7070198059082,2010-04-01,GB,1.0,75.0,107.0,3600.0,3600.0,Siemens,Siemens,SWT-3.6-107,SWT-3.6-107,1.0,thewindpower.net,2010.0
5.578482151031494,52.59733581542969,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.592728137969971,52.59968185424805,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.609819889068604,52.60249328613281,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.56440019607544,52.59470748901367,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.581326007843018,52.59779739379883,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.584179878234863,52.598270416259766,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.601277828216553,52.6010856628418,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.572775840759277,52.59638977050781,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.605844020843506,52.59174728393555,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.606967926025391,52.602027893066406,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.587026119232178,52.5987434387207,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.604128837585449,52.60155487060547,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.5671257972717285,52.59539413452149,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.575629234313965,52.59685897827149,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.595580101013184,52.60015106201172,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.569931983947754,52.59592819213867,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
5.589876174926758,52.599212646484375,1996-08-01,NL,1.0,50.0,43.0,600.0,600.0,Nordtank,Nordtank,NTK600/43,NTK600/43,1.0,thewindpower.net,1996.0
